,Unnamed: 0,TIMESTAMP,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,BIN_NUMBER,MONTH,DAY_NUMBER,WEEK_DAY,DELIVERY_LENGTH,AVG_TRAFFIC_SPEED
5551,5551,2020-08-20 16:07:00.000,1,60.165,24.944,60.163,24.942,23,18,0.0,21.1,2.12637,0.0,193,8,233,3,264.92900000000003,62.47586206896552
5552,5552,2020-08-20 16:11:00.000,1,60.187,24.915,60.181,24.926,24,19,0.0,21.1,2.12637,0.0,194,8,233,3,230.121,61.40357142857143
5553,5553,2020-08-20 16:11:00.000,1,60.184,24.957,60.194,24.956,31,30,0.0,21.1,2.12637,0.0,194,8,233,3,0.0,80.84474885844749
5554,5554,2020-08-20 16:12:00.000,1,60.164,24.948,60.164,24.941,32,25,0.0,21.1,2.12637,0.0,194,8,233,3,536.2890000000001,61.40357142857143
5555,5555,2020-08-20 16:13:00.000,3,60.188,24.956,60.193,24.943,25,14,0.0,21.1,2.12637,0.0,194,8,233,3,734.3850000000003,80.84474885844749
5556,5556,2020-08-20 16:14:00.000,5,60.165,24.933,60.169,24.93,28,46,0.0,21.1,2.12637,0.0,194,8,233,3,640.8019999999999,61.40357142857143
5557,5557,2020-08-20 16:15:00.000,2,60.159,24.944,60.164,24.944,32,31,0.0,21.1,2.12637,0.0,195,8,233,3,0.0,62.75
5558,5558,2020-08-20 16:19:00.000,1,60.174,24.925,60.168,24.93,28,24,0.0,21.1,2.12637,0.0,195,8,233,3,1092.6510000000003,62.75
5559,5559,2020-08-20 16:20:00.000,1,60.183,24.953,60.185,24.979,32,45,0.0,21.1,2.12637,0.0,196,8,233,3,128.478,70.97765363128492
5560,5560,2020-08-20 16:25:00.000,4,60.187,24.961,60.19,24.956,31,30,0.0,21.1,2.12637,0.0,197,8,233,3,0.0,80.84474885844749
5561,5561,2020-08-20 16:27:00.000,5,60.16,24.945,60.169,24.933,45,41,0.0,21.1,2.12637,0.0,197,8,233,3,988.339,60.95850622406639
5562,5562,2020-08-20 16:27:00.000,3,60.169,24.927,60.181,24.925,42,29,0.0,21.1,2.12637,0.0,197,8,233,3,1308.524,60.95850622406639
5563,5563,2020-08-20 16:30:00.000,4,60.157,24.96,60.164,24.932,34,44,0.0,21.1,2.12637,0.0,198,8,233,3,1215.6960000000004,61.77454545454545
5564,5564,2020-08-20 16:33:00.000,1,60.184,24.923,60.17,24.925,44,31,0.0,21.1,2.12637,0.0,198,8,233,3,1502.9549999999997,61.77454545454545
5565,5565,2020-08-20 16:34:00.000,5,60.189,24.954,60.179,24.949,31,36,0.0,21.1,2.12637,0.0,198,8,233,3,774.9000000000001,80.84474885844749
5566,5566,2020-08-20 16:38:00.000,2,60.168,24.925,60.181,24.926,34,19,0.0,21.1,2.12637,0.0,199,8,233,3,1563.6669999999997,62.75117370892018
5567,5567,2020-08-20 16:39:00.000,2,60.189,24.947,60.178,24.949,28,27,0.0,21.1,2.12637,0.0,199,8,233,3,245.73,80.84474885844749
5568,5568,2020-08-20 16:39:00.000,2,60.186,24.911,60.197,24.951,33,36,0.0,21.1,2.12637,0.0,199,8,233,3,2665.2960000000007,80.84474885844749
5569,5569,2020-08-20 16:40:00.000,1,60.174,24.927,60.162,24.94,41,37,0.0,21.1,2.12637,0.0,200,8,233,3,1411.6419999999998,61.49224806201551
5570,5570,2020-08-20 16:40:00.000,5,60.159,24.921,60.168,24.93,23,56,0.0,21.1,2.12637,0.0,200,8,233,3,563.073,61.49224806201551
5571,5571,2020-08-20 16:43:00.000,1,60.164,24.929,60.167,24.936,23,42,0.0,21.1,2.12637,0.0,200,8,233,3,270.463,61.49224806201551
5572,5572,2020-08-20 16:50:00.000,2,60.164,24.936,60.168,24.939,23,31,0.0,21.1,2.12637,0.0,202,8,233,3,540.1020000000001,61.83682008368201
5573,5573,2020-08-20 16:51:00.000,3,60.164,24.95,60.164,24.941,32,27,0.0,21.1,2.12637,0.0,202,8,233,3,730.363,61.83682008368201
5574,5574,2020-08-20 16:51:00.000,1,60.189,24.96,60.167,24.931,51,36,0.0,21.1,2.12637,0.0,202,8,233,3,2027.402,61.83682008368201
5575,5575,2020-08-20 16:55:00.000,3,60.157,24.934,60.159,24.943,24,39,0.0,21.1,2.12637,0.0,203,8,233,3,576.0500000000002,61.4147465437788
5576,5576,2020-08-20 16:59:00.000,3,60.158,24.921,60.165,24.936,38,51,0.0,21.1,2.12637,0.0,203,8,233,3,133.663,61.4147465437788
5577,5577,2020-08-20 16:59:00.000,2,60.161,24.911,60.152,24.91,30,29,0.0,21.1,2.12637,0.0,203,8,233,3,155.72,61.4147465437788
5578,5578,2020-08-20 17:01:00.000,4,60.195,24.945,60.197,24.93,27,40,0.0,20.0,1.65804,0.0,204,8,233,3,2695.599000000001,62.26160337552743
5579,5579,2020-08-20 17:01:00.000,5,60.173,24.919,60.168,24.93,24,30,0.0,20.0,1.65804,0.0,204,8,233,3,851.1070000000001,62.26160337552743
5580,5580,2020-08-20 17:03:00.000,2,60.168,24.923,60.168,24.928,28,25,0.0,20.0,1.65804,0.0,204,8,233,3,0.0,62.26160337552743
5581,5581,2020-08-20 17:03:00.000,2,60.175,24.938,60.19,24.914,39,47,0.0,20.0,1.65804,0.0,204,8,233,3,588.5659999999999,62.26160337552743
5582,5582,2020-08-20 17:05:00.000,1,60.182,24.944,60.187,24.956,32,38,0.0,20.0,1.65804,0.0,205,8,233,3,734.3849999999998,80.84474885844749
5583,5583,2020-08-20 17:09:00.000,2,60.196,24.939,60.198,24.931,34,24,0.0,20.0,1.65804,0.0,205,8,233,3,0.0,63.279620853080566
5584,5584,2020-08-20 17:14:00.000,1,60.184,24.947,60.18,24.923,30,25,0.0,20.0,1.65804,0.0,206,8,233,3,2588.987,62.72115384615385
5585,5585,2020-08-20 17:23:00.000,1,60.184,24.964,60.182,24.979,37,21,0.0,20.0,1.65804,0.0,208,8,233,3,116.318,71.07046979865771
5586,5586,2020-08-20 17:27:00.000,4,60.163,24.948,60.168,24.93,30,26,0.0,20.0,1.65804,0.0,209,8,233,3,950.479,62.09756097560975
5587,5587,2020-08-20 17:29:00.000,7,60.183,24.946,60.193,24.955,40,53,0.0,20.0,1.65804,0.0,209,8,233,3,734.3849999999998,80.84474885844749
5588,5588,2020-08-20 17:30:00.000,1,60.179,24.952,60.185,24.98,38,47,0.0,20.0,1.65804,0.0,210,8,233,3,142.193,70.88461538461539
5589,5589,2020-08-20 17:32:00.000,1,60.175,24.921,60.184,24.92,39,29,0.0,20.0,1.65804,0.0,210,8,233,3,684.568,62.853403141361255
5590,5590,2020-08-20 17:34:00.000,4,60.164,24.926,60.169,24.93,28,14,0.0,20.0,1.65804,0.0,210,8,233,3,640.8019999999999,62.853403141361255
5591,5591,2020-08-20 17:34:00.000,1,60.173,24.954,60.169,24.941,34,25,0.0,20.0,1.65804,0.0,210,8,233,3,975.69,62.853403141361255
5592,5592,2020-08-20 17:37:00.000,4,60.165,24.935,60.162,24.94,30,32,0.0,20.0,1.65804,0.0,211,8,233,3,436.894,62.742574257425744
5593,5593,2020-08-20 17:38:00.000,1,60.166,24.929,60.164,24.933,29,31,0.0,20.0,1.65804,0.0,211,8,233,3,511.903,62.742574257425744
5594,5594,2020-08-20 17:44:00.000,6,60.176,24.923,60.168,24.93,25,28,0.0,20.0,1.65804,0.0,212,8,233,3,1343.564,62.515306122448976
5595,5595,2020-08-20 17:47:00.000,4,60.16,24.944,60.166,24.937,29,28,0.0,20.0,1.65804,0.0,213,8,233,3,469.11,63.48
5596,5596,2020-08-20 17:50:00.000,1,60.184,24.947,60.18,24.95,21,16,0.0,20.0,1.65804,0.0,214,8,233,3,663.815,80.84474885844749
5597,5597,2020-08-20 17:51:00.000,2,60.167,24.922,60.168,24.952,45,27,0.0,20.0,1.65804,0.0,214,8,233,3,1048.264,71.17670682730923
5598,5598,2020-08-20 17:57:00.000,5,60.187,24.967,60.197,24.93,42,43,0.0,20.0,1.65804,0.0,215,8,233,3,2635.5240000000017,61.63684210526316
5599,5599,2020-08-20 17:59:00.000,3,60.188,24.917,60.206,24.878,40,41,0.0,20.0,1.65804,0.0,215,8,233,3,0.0,78.71710526315789
5600,5600,2020-08-20 18:00:00.000,1,60.178,24.945,60.185,24.952,24,13,0.0,19.4,1.53958,0.0,216,8,233,3,677.4999999999999,80.84474885844749
5601,5601,2020-08-20 18:02:00.000,5,60.183,24.92,60.189,24.917,25,24,0.0,19.4,1.53958,0.0,216,8,233,3,0.0,63.0406976744186
5602,5602,2020-08-20 18:02:00.000,1,60.161,24.947,60.157,24.946,32,35,0.0,19.4,1.53958,0.0,216,8,233,3,158.546,71.86877828054298
5603,5603,2020-08-20 18:02:00.000,2,60.163,24.937,60.162,24.928,30,28,0.0,19.4,1.53958,0.0,216,8,233,3,56.76899999999999,63.0406976744186
5604,5604,2020-08-20 18:08:00.000,2,60.177,24.921,60.168,24.93,23,27,0.0,19.4,1.53958,0.0,217,8,233,3,1500.889,63.578125
5605,5605,2020-08-20 18:11:00.000,4,60.184,24.918,60.177,24.927,31,27,0.0,19.4,1.53958,0.0,218,8,233,3,245.973,63.375757575757575
5606,5606,2020-08-20 18:14:00.000,1,60.188,24.961,60.172,24.958,30,42,0.0,19.4,1.53958,0.0,218,8,233,3,1051.2310000000004,70.62605042016807
5607,5607,2020-08-20 18:19:00.000,2,60.184,24.953,60.183,24.958,32,26,0.0,19.4,1.53958,0.0,219,8,233,3,0.0,72.85253456221199
5608,5608,2020-08-20 18:21:00.000,2,60.165,24.934,60.169,24.946,28,34,0.0,19.4,1.53958,0.0,220,8,233,3,794.409,80.84474885844749
5609,5609,2020-08-20 18:21:00.000,1,60.188,24.945,60.162,24.94,33,35,0.0,19.4,1.53958,0.0,220,8,233,3,2107.744000000001,64.20212765957447
5610,5610,2020-08-20 18:29:00.000,5,60.166,24.942,60.165,24.944,28,17,0.0,19.4,1.53958,0.0,221,8,233,3,209.67500000000004,61.58024691358025
5611,5611,2020-08-20 18:31:00.000,1,60.169,24.922,60.162,24.94,34,36,0.0,19.4,1.53958,0.0,222,8,233,3,745.028,64.0920245398773
5612,5612,2020-08-20 18:33:00.000,3,60.183,24.947,60.178,24.949,25,24,0.0,19.4,1.53958,0.0,222,8,233,3,245.73,80.84474885844749
5613,5613,2020-08-20 18:34:00.000,4,60.187,24.965,60.19,24.956,25,35,0.0,19.4,1.53958,0.0,222,8,233,3,0.0,80.84474885844749
5614,5614,2020-08-20 18:44:00.000,6,60.161,24.941,60.167,24.94,25,18,0.0,19.4,1.53958,0.0,224,8,233,3,355.93,61.50761421319797
5615,5615,2020-08-20 18:57:00.000,3,60.185,24.955,60.18,24.95,28,25,0.0,19.4,1.53958,0.0,227,8,233,3,234.426,80.84474885844749
5616,5616,2020-08-20 18:59:00.000,1,60.182,24.952,60.178,24.949,24,41,0.0,19.4,1.53958,0.0,227,8,233,3,696.9240000000001,80.84474885844749
5617,5617,2020-08-20 18:59:00.000,2,60.176,24.958,60.16,24.941,30,25,0.0,19.4,1.53958,0.0,227,8,233,3,1740.870000000001,63.75657894736842
5618,5618,2020-08-20 19:01:00.000,3,60.199,24.952,60.19,24.911,26,22,0.0,19.4,1.33422,0.0,228,8,233,3,2665.2960000000007,63.05844155844156
5619,5619,2020-08-20 19:04:00.000,2,60.192,24.964,60.195,24.957,26,20,0.0,19.4,1.33422,0.0,228,8,233,3,0.0,80.84474885844749
5620,5620,2020-08-20 19:16:00.000,8,60.185,24.965,60.187,24.961,32,36,0.0,19.4,1.33422,0.0,231,8,233,3,0.0,71.16847826086956
5621,5621,2020-08-20 19:42:00.000,1,60.188,24.913,60.198,24.932,29,27,0.0,19.4,1.33422,0.0,236,8,233,3,117.252,62.72185430463576
5622,5622,2020-08-20 19:43:00.000,2,60.159,24.947,60.164,24.932,25,31,0.0,19.4,1.33422,0.0,236,8,233,3,856.737,62.72185430463576
5623,5623,2020-08-20 19:46:00.000,1,60.157,24.916,60.168,24.935,27,17,0.0,19.4,1.33422,0.0,237,8,233,3,563.073,63.69014084507042
5624,5624,2020-08-20 19:56:00.000,5,60.173,24.961,60.169,24.93,28,37,0.0,19.4,1.33422,0.0,239,8,233,3,1217.4359999999997,63.55882352941177
5625,5625,2020-08-20 20:00:00.000,3,60.191,24.953,60.186,24.947,25,15,0.0,18.9,1.23104,0.0,240,8,233,3,751.2950000000003,80.84474885844749
5626,5626,2020-08-20 20:03:00.000,1,60.187,24.951,60.188,24.956,26,13,0.0,18.9,1.23104,0.0,240,8,233,3,234.426,80.84474885844749
5627,5627,2020-08-21 05:05:00.000,2,60.169,24.921,60.169,24.941,35,42,0.0,18.9,0.615184,0.0,61,8,234,4,577.413,63.04347826086956
5628,5628,2020-08-21 05:13:00.000,2,60.187,24.92,60.179,24.922,27,29,0.0,18.9,0.615184,0.0,62,8,234,4,245.973,65.33333333333333
5629,5629,2020-08-21 05:38:00.000,1,60.168,24.923,60.164,24.935,29,34,0.0,18.9,0.615184,0.0,67,8,234,4,563.073,65.58823529411765
5630,5630,2020-08-21 06:01:00.000,6,60.176,24.929,60.161,24.941,36,27,0.0,20.0,1.45268,0.0,72,8,234,4,1662.555,65.15517241379311
5631,5631,2020-08-21 06:26:00.000,2,60.174,24.918,60.169,24.943,29,32,0.0,20.0,1.45268,0.0,77,8,234,4,2619.422,64.28484848484848
5632,5632,2020-08-21 06:31:00.000,1,60.183,24.945,60.178,24.949,27,25,0.0,20.0,1.45268,0.0,78,8,234,4,232.345,80.84474885844749
5633,5633,2020-08-21 06:57:00.000,3,60.16,24.936,60.162,24.939,19,14,0.0,20.0,1.45268,0.0,83,8,234,4,281.44300000000004,63.983870967741936
5634,5634,2020-08-21 07:11:00.000,1,60.181,24.926,60.178,24.925,18,12,0.0,21.7,1.84428,0.0,86,8,234,4,62.778,61.381294964028775
5635,5635,2020-08-21 07:16:00.000,1,60.164,24.926,60.169,24.941,21,21,0.0,21.7,1.84428,0.0,87,8,234,4,1072.4489999999998,62.31979695431472
5636,5636,2020-08-21 07:24:00.000,5,60.182,24.946,60.178,24.949,24,40,0.0,21.7,1.84428,0.0,88,8,234,4,232.345,80.84474885844749
5637,5637,2020-08-21 07:29:00.000,1,60.175,24.927,60.173,24.923,23,20,0.0,21.7,1.84428,0.0,89,8,234,4,365.852,62.023809523809526
5638,5638,2020-08-21 07:34:00.000,1,60.173,24.956,60.179,24.95,28,26,0.0,21.7,1.84428,0.0,90,8,234,4,812.6530000000001,80.84474885844749
5639,5639,2020-08-21 07:40:00.000,4,60.199,24.943,60.207,24.946,27,32,0.0,21.7,1.84428,0.0,92,8,234,4,0.0,80.84474885844749
5640,5640,2020-08-21 07:40:00.000,1,60.188,24.965,60.178,24.949,37,21,0.0,21.7,1.84428,0.0,92,8,234,4,710.3570000000001,80.84474885844749
5641,5641,2020-08-21 07:45:00.000,3,60.156,24.932,60.161,24.941,32,23,0.0,21.7,1.84428,0.0,93,8,234,4,313.23,63.55172413793103
5642,5642,2020-08-21 07:45:00.000,1,60.16,24.951,60.169,24.945,33,32,0.0,21.7,1.84428,0.0,93,8,234,4,712.6150000000001,80.84474885844749
5643,5643,2020-08-21 07:53:00.000,1,60.168,24.921,60.169,24.944,32,22,0.0,21.7,1.84428,0.0,94,8,234,4,655.9210000000002,80.84474885844749
5644,5644,2020-08-21 07:53:00.000,1,60.158,24.948,60.17,24.928,30,26,0.0,21.7,1.84428,0.0,94,8,234,4,1057.508,62.950413223140494
5645,5645,2020-08-21 07:54:00.000,1,60.169,24.933,60.168,24.937,29,33,0.0,21.7,1.84428,0.0,94,8,234,4,210.312,62.950413223140494
5646,5646,2020-08-21 07:56:00.000,5,60.179,24.923,60.163,24.919,35,36,0.0,21.7,1.84428,0.0,95,8,234,4,1773.2259999999997,61.58158995815899
5647,5647,2020-08-21 07:57:00.000,1,60.18,24.954,60.178,24.947,28,23,0.0,21.7,1.84428,0.0,95,8,234,4,606.44,80.84474885844749
5648,5648,2020-08-21 07:59:00.000,6,60.175,24.926,60.167,24.941,30,16,0.0,21.7,1.84428,0.0,95,8,234,4,1040.576,61.58158995815899
5649,5649,2020-08-21 07:59:00.000,3,60.167,24.968,60.169,24.933,52,44,0.0,21.7,1.84428,0.0,95,8,234,4,1184.3099999999988,61.58158995815899
5650,5650,2020-08-21 08:00:00.000,1,60.194,24.964,60.185,24.98,34,38,0.0,23.3,2.60553,0.0,96,8,234,4,128.478,70.21585903083701
5651,5651,2020-08-21 08:03:00.000,3,60.163,24.931,60.166,24.934,41,39,0.0,23.3,2.60553,0.0,96,8,234,4,511.903,63.06276150627615
5652,5652,2020-08-21 08:06:00.000,1,60.188,24.947,60.194,24.95,30,30,0.0,23.3,2.60553,0.0,97,8,234,4,663.815,80.84474885844749
5653,5653,2020-08-21 08:07:00.000,6,60.161,24.924,60.158,24.934,33,26,0.0,23.3,2.60553,0.0,97,8,234,4,39.419,61.60944206008584
5654,5654,2020-08-21 08:07:00.000,5,60.181,24.979,60.186,24.947,35,25,0.0,23.3,2.60553,0.0,97,8,234,4,730.9410000000003,80.84474885844749
5655,5655,2020-08-21 08:08:00.000,1,60.186,24.957,60.185,24.953,35,43,0.0,23.3,2.60553,0.0,97,8,234,4,0.0,80.84474885844749
5656,5656,2020-08-21 08:09:00.000,3,60.158,24.945,60.163,24.941,29,21,0.0,23.3,2.60553,0.0,97,8,234,4,478.3560000000001,61.60944206008584
5657,5657,2020-08-21 08:10:00.000,1,60.156,24.946,60.163,24.941,44,33,0.0,23.3,2.60553,0.0,98,8,234,4,478.3560000000001,61.026905829596416
5658,5658,2020-08-21 08:10:00.000,1,60.189,24.95,60.194,24.95,28,36,0.0,23.3,2.60553,0.0,98,8,234,4,0.0,80.84474885844749
5659,5659,2020-08-21 08:14:00.000,5,60.155,24.936,60.165,24.947,37,24,0.0,23.3,2.60553,0.0,98,8,234,4,825.0450000000001,70.48319327731092
5660,5660,2020-08-21 08:14:00.000,1,60.166,24.953,60.17,24.945,37,31,0.0,23.3,2.60553,0.0,98,8,234,4,929.362,80.84474885844749
5661,5661,2020-08-21 08:14:00.000,1,60.195,24.973,60.185,24.979,46,42,0.0,23.3,2.60553,0.0,98,8,234,4,128.478,70.48319327731092
5662,5662,2020-08-21 08:15:00.000,7,60.168,24.937,60.166,24.937,45,28,0.0,23.3,2.60553,0.0,99,8,234,4,275.33200000000005,63.07423580786026
5663,5663,2020-08-21 08:16:00.000,5,60.16,24.945,60.169,24.933,47,42,0.0,23.3,2.60553,0.0,99,8,234,4,988.339,63.07423580786026
5664,5664,2020-08-21 08:16:00.000,1,60.158,24.934,60.169,24.945,67,52,0.0,23.3,2.60553,0.0,99,8,234,4,814.2149999999997,80.84474885844749
5665,5665,2020-08-21 08:19:00.000,1,60.189,24.957,60.169,24.945,57,44,0.0,23.3,2.60553,0.0,99,8,234,4,1500.306,80.84474885844749
5666,5666,2020-08-21 08:22:00.000,1,60.184,24.959,60.187,24.964,38,41,0.0,23.3,2.60553,0.0,100,8,234,4,0.0,69.90763052208835
5667,5667,2020-08-21 08:22:00.000,5,60.191,24.944,60.194,24.95,47,34,0.0,23.3,2.60553,0.0,100,8,234,4,646.905,80.84474885844749
5668,5668,2020-08-21 08:22:00.000,3,60.183,24.924,60.181,24.925,46,30,0.0,23.3,2.60553,0.0,100,8,234,4,230.121,61.70742358078603
5669,5669,2020-08-21 08:23:00.000,1,60.178,24.925,60.181,24.925,53,37,0.0,23.3,2.60553,0.0,100,8,234,4,62.778,61.70742358078603
5670,5670,2020-08-21 08:24:00.000,2,60.195,24.965,60.187,24.962,60,47,0.0,23.3,2.60553,0.0,100,8,234,4,0.0,69.90763052208835
